country,year,sex,age,suicides_no,population
114,2000,0,1,17.0,286400.0
114,2000,0,2,44.0,548100.0
114,2000,0,3,1.0,238100.0
114,2000,0,4,16.0,201600.0
114,2000,0,5,11.0,47400.0
114,2000,1,0,14.0,215200.0
114,2000,1,1,34.0,271100.0
114,2000,1,2,87.0,555800.0
114,2000,1,3,5.0,253800.0
114,2000,1,4,48.0,189200.0
114,2000,1,5,16.0,32600.0
114,2001,0,0,16.0,209200.0
114,2001,0,1,21.0,283700.0
114,2001,0,2,44.0,566000.0
114,2001,0,3,2.0,242800.0
114,2001,0,4,20.0,207900.0
114,2001,0,5,12.0,50200.0
114,2001,1,0,21.0,216300.0
114,2001,1,1,43.0,265800.0
114,2001,1,2,65.0,573200.0
114,2001,1,3,3.0,258300.0
114,2001,1,4,40.0,194800.0
114,2001,1,5,18.0,34800.0
114,2002,0,0,20.0,209600.0
114,2002,0,1,20.0,286100.0
114,2002,0,2,52.0,576200.0
114,2002,0,3,0.0,247700.0
114,2002,0,4,18.0,220400.0
114,2002,0,5,19.0,53600.0
114,2002,1,0,15.0,216400.0
114,2002,1,1,38.0,265900.0
114,2002,1,2,87.0,582400.0
114,2002,1,3,0.0,263200.0
114,2002,1,4,33.0,206500.0
114,2002,1,5,19.0,37200.0
114,2003,0,0,13.0,214300.0
114,2003,0,1,20.0,286600.0
114,2003,0,2,42.0,586600.0
114,2003,0,3,2.0,248900.0
114,2003,0,4,26.0,232800.0
114,2003,0,5,16.0,57000.0
114,2003,1,0,24.0,221500.0
114,2003,1,1,38.0,263800.0
114,2003,1,2,76.0,592400.0
114,2003,1,3,2.0,264100.0
114,2003,1,4,39.0,218800.0
114,2003,1,5,22.0,39400.0
114,2004,0,0,10.0,220500.0
114,2004,0,1,18.0,287900.0
114,2004,0,2,52.0,597700.0
114,2004,0,3,4.0,243800.0
114,2004,0,4,32.0,246500.0
114,2004,0,5,14.0,60900.0
114,2004,1,0,13.0,228400.0
114,2004,1,1,34.0,263100.0
114,2004,1,2,87.0,598400.0
114,2004,1,3,1.0,260300.0
114,2004,1,4,46.0,231800.0
114,2004,1,5,24.0,42100.0
114,2005,0,0,13.0,225500.0
114,2005,0,1,15.0,289600.0
114,2005,0,2,50.0,604300.0
114,2005,0,3,3.0,244900.0
114,2005,0,4,27.0,259500.0
114,2005,0,5,11.0,64200.0
114,2005,1,0,16.0,233900.0
114,2005,1,1,37.0,265600.0
114,2005,1,2,99.0,605700.0
114,2005,1,3,0.0,260000.0
114,2005,1,4,56.0,245000.0
114,2005,1,5,32.0,44200.0
114,2006,0,0,3.0,231800.0
114,2006,0,1,24.0,292800.0
114,2006,0,2,55.0,616100.0
114,2006,0,3,1.0,243400.0
114,2006,0,4,39.0,273400.0
114,2006,0,5,19.0,67600.0
114,2006,1,0,15.0,240400.0
114,2006,1,1,25.0,267200.0
114,2006,1,2,118.0,615500.0
114,2006,1,3,1.0,258200.0
114,2006,1,4,58.0,258800.0
114,2006,1,5,14.0,46700.0
114,2007,0,0,10.0,233600.0
114,2007,0,1,18.0,285500.0
114,2007,0,2,46.0,608800.0
114,2007,0,3,0.0,235100.0
114,2007,0,4,40.0,281800.0
114,2007,0,5,17.0,68300.0
114,2007,1,0,24.0,242200.0
114,2007,1,1,28.0,263500.0
114,2007,1,2,77.0,609000.0
114,2007,1,3,0.0,249800.0
114,2007,1,4,41.0,267000.0
114,2007,1,5,27.0,45000.0
114,2008,0,0,11.0,240800.0
114,2008,0,1,14.0,287100.0
114,2008,0,2,45.0,616400.0
114,2008,0,3,0.0,232100.0
114,2008,0,4,29.0,296800.0
114,2008,0,5,13.0,71800.0
114,2008,1,0,9.0,247500.0
114,2008,1,1,27.0,265900.0
114,2008,1,2,93.0,615400.0
114,2008,1,3,1.0,245300.0
114,2008,1,4,49.0,282300.0
114,2008,1,5,28.0,47500.0
114,2009,0,0,11.0,250100.0
114,2009,0,1,9.0,296900.0
114,2009,0,2,40.0,626800.0
114,2009,0,3,3.0,228900.0
114,2009,0,4,33.0,313500.0
114,2009,0,5,18.0,75900.0
114,2009,1,0,21.0,254400.0
114,2009,1,1,41.0,274700.0
114,2009,1,2,99.0,623400.0
114,2009,1,3,2.0,241200.0
114,2009,1,4,50.0,299900.0
114,2009,1,5,22.0,50400.0
114,2010,0,0,13.0,252900.0
114,2010,0,1,12.0,296900.0
114,2010,0,2,34.0,630600.0
114,2010,0,3,0.0,224500.0
114,2010,0,4,28.0,329000.0
114,2010,0,5,12.0,80900.0
114,2010,1,0,7.0,257900.0
114,2010,1,1,20.0,274300.0
114,2010,1,2,94.0,625200.0
114,2010,1,3,1.0,235500.0
114,2010,1,4,48.0,315800.0
114,2010,1,5,27.0,53300.0
114,2011,0,0,14.0,255000.0
114,2011,0,1,8.0,291100.0
114,2011,0,2,35.0,631700.0
114,2011,0,3,0.0,219200.0
114,2011,0,4,42.0,347600.0
114,2011,0,5,12.0,84300.0
114,2011,1,0,12.0,260800.0
114,2011,1,1,18.0,269000.0
114,2011,1,2,81.0,623200.0
114,2011,1,3,0.0,229400.0
114,2011,1,4,68.0,333700.0
114,2011,1,5,18.0,55900.0
114,2012,0,0,17.0,258600.0
114,2012,0,1,15.0,286200.0
114,2012,0,2,66.0,632900.0
114,2012,0,3,1.0,214900.0
114,2012,0,4,35.0,366600.0
114,2012,0,5,15.0,87100.0
114,2012,1,0,19.0,264800.0
114,2012,1,1,22.0,263800.0
114,2012,1,2,89.0,621200.0
114,2012,1,3,1.0,224700.0
114,2012,1,4,91.0,352500.0
114,2012,1,5,21.0,58300.0
114,2013,0,0,15.0,257932.0
114,2013,0,1,13.0,287210.0
114,2013,0,2,40.0,631208.0
114,2013,0,3,0.0,211362.0
114,2013,0,4,30.0,384544.0
114,2013,0,5,14.0,91216.0
114,2013,1,0,30.0,264023.0
114,2013,1,1,29.0,265275.0
114,2013,1,2,77.0,616200.0
114,2013,1,3,0.0,220586.0
114,2013,1,4,84.0,370242.0
114,2013,1,5,25.0,61658.0
114,2014,0,0,5.0,251839.0
114,2014,0,1,9.0,289688.0
114,2014,0,2,46.0,630881.0
114,2014,0,3,1.0,209039.0
114,2014,0,4,34.0,400651.0
114,2014,0,5,10.0,97390.0
114,2014,1,0,20.0,259416.0
114,2014,1,1,30.0,268258.0
114,2014,1,2,73.0,611207.0
114,2014,1,3,1.0,217547.0
114,2014,1,4,97.0,387256.0
114,2014,1,5,29.0,66198.0
114,2015,0,0,15.0,249249.0
114,2015,0,1,18.0,291298.0
114,2015,0,2,36.0,629999.0
114,2015,0,3,1.0,205578.0
114,2015,0,4,28.0,416616.0
114,2015,0,5,13.0,103599.0
114,2015,1,0,19.0,257780.0
114,2015,1,1,30.0,270351.0
114,2015,1,2,79.0,606327.0
114,2015,1,3,2.0,213262.0
114,2015,1,4,73.0,403996.0
114,2015,1,5,15.0,71060.0
115,1984,0,0,,385631.0
115,1984,0,1,,422946.0
115,1984,0,2,,585026.0
115,1984,0,3,,438726.0
115,1984,0,4,,431031.0
115,1984,0,5,,124869.0
115,1984,1,0,,404517.0
115,1984,1,1,,437481.0
115,1984,1,2,,554918.0
115,1984,1,3,,457237.0
115,1984,1,4,,354818.0
115,1984,1,5,,73679.0
115,1985,0,0,,382799.0
115,1985,0,1,,422577.0
115,1985,0,2,,593870.0
115,1985,0,3,,447185.0
115,1985,0,4,,434836.0
115,1985,0,5,,128727.0
115,1985,1,0,,400637.0
115,1985,1,1,,438224.0
115,1985,1,2,,564736.0
115,1985,1,3,,465687.0
115,1985,1,4,,356180.0
115,1985,1,5,,75754.0
115,1986,0,0,,380690.0
115,1986,0,1,,419874.0
115,1986,0,2,,605342.0
115,1986,0,3,,453222.0
115,1986,0,4,,439325.0
115,1986,0,5,,131079.0
115,1986,1,0,,397711.0
115,1986,1,1,,436097.0
115,1986,1,2,,577531.0
115,1986,1,3,,471761.0
115,1986,1,4,,357792.0
115,1986,1,5,,76816.0
115,1987,0,0,,381410.0
115,1987,0,1,,415338.0
115,1987,0,2,,618137.0
115,1987,0,3,,457266.0
115,1987,0,4,,443636.0
115,1987,0,5,,133986.0
115,1987,1,0,,397947.0
115,1987,1,1,,431669.0
115,1987,1,2,,592164.0
115,1987,1,3,,475912.0
115,1987,1,4,,359128.0
115,1987,1,5,,78391.0
115,1988,0,0,,384607.0
115,1988,0,1,,410673.0
115,1988,0,2,,631536.0
115,1988,0,3,,458335.0
115,1988,0,4,,446553.0
115,1988,0,5,,137506.0
115,1988,1,0,,400563.0
115,1988,1,1,,426804.0
115,1988,1,2,,607379.0
115,1988,1,3,,477356.0
115,1988,1,4,,359110.0
115,1988,1,5,,80212.0
115,1989,0,0,,389195.0
115,1989,0,1,,406898.0
115,1989,0,2,,646148.0
115,1989,0,3,,456610.0
115,1989,0,4,,448201.0
115,1989,0,5,,140795.0
115,1989,1,0,,404757.0
115,1989,1,1,,422879.0
115,1989,1,2,,623563.0
115,1989,1,3,,475929.0
115,1989,1,4,,358001.0
115,1989,1,5,,81835.0
115,1990,0,0,,395426.0
115,1990,0,1,,402107.0
115,1990,0,2,,661463.0
115,1990,0,3,,453382.0
115,1990,0,4,,452014.0
115,1990,0,5,,141273.0
115,1990,1,0,,410538.0
115,1990,1,1,,417803.0
115,1990,1,2,,639602.0
115,1990,1,3,,472848.0
115,1990,1,4,,358059.0
115,1990,1,5,,81464.0
115,1991,0,0,,401662.0
115,1991,0,1,,394427.0
115,1991,0,2,,675227.0
115,1991,0,3,,446391.0
115,1991,0,4,,459452.0
115,1991,0,5,,133698.0
115,1991,1,0,,417275.0
115,1991,1,1,,405866.0
115,1991,1,2,,651098.0
115,1991,1,3,,465885.0
115,1991,1,4,,359412.0
115,1991,1,5,,75189.0
115,1992,0,0,7.0,392659.0
115,1992,0,1,16.0,385070.0
115,1992,0,2,49.0,704576.0
115,1992,0,3,2.0,419798.0
115,1992,0,4,53.0,482354.0
115,1992,0,5,15.0,140211.0
115,1992,1,0,54.0,409337.0
115,1992,1,1,101.0,397370.0
115,1992,1,2,299.0,681903.0
115,1992,1,3,2.0,438561.0
115,1992,1,4,153.0,376475.0
115,1992,1,5,45.0,80914.0
115,1993,0,0,11.0,403487.0
115,1993,0,1,16.0,378035.0
115,1993,0,2,38.0,719170.0
115,1993,0,3,0.0,412285.0
115,1993,0,4,36.0,491822.0
115,1993,0,5,15.0,135118.0
115,1993,1,0,52.0,420445.0
115,1993,1,1,93.0,389917.0
115,1993,1,2,304.0,697893.0
115,1993,1,3,2.0,430319.0
115,1993,1,4,133.0,379898.0
115,1993,1,5,38.0,76871.0
115,1994,0,0,12.0,434306.0
115,1994,0,1,8.0,377351.0
115,1994,0,2,50.0,718166.0
115,1994,0,3,1.0,425114.0
115,1994,0,4,28.0,483484.0
115,1994,0,5,9.0,122342.0
115,1994,1,0,66.0,450907.0
115,1994,1,1,85.0,387422.0
115,1994,1,2,263.0,698995.0
115,1994,1,3,4.0,443362.0
115,1994,1,4,133.0,367426.0
115,1994,1,5,32.0,65983.0
115,1995,0,0,9.0,443602.0
115,1995,0,1,18.0,375575.0
115,1995,0,2,47.0,729026.0
115,1995,0,3,5.0,416980.0
115,1995,0,4,39.0,485289.0
115,1995,0,5,8.0,126028.0
115,1995,1,0,58.0,460307.0
115,1995,1,1,94.0,385556.0
115,1995,1,2,271.0,712185.0
115,1995,1,3,5.0,435374.0
115,1995,1,4,144.0,367372.0
115,1995,1,5,37.0,67938.0
115,1996,0,0,5.0,450138.0
115,1996,0,1,9.0,374451.0
115,1996,0,2,50.0,739024.0
115,1996,0,3,2.0,410453.0
115,1996,0,4,30.0,485389.0
115,1996,0,5,10.0,131422.0
115,1996,1,0,62.0,466866.0
115,1996,1,1,89.0,384759.0
115,1996,1,2,242.0,723992.0
115,1996,1,3,8.0,428880.0
115,1996,1,4,136.0,366561.0
115,1996,1,5,29.0,70501.0
115,1997,0,0,10.0,454003.0
115,1997,0,1,7.0,375884.0
115,1997,0,2,44.0,748326.0
115,1997,0,3,0.0,403416.0
115,1997,0,4,32.0,484165.0
115,1997,0,5,13.0,138765.0
115,1997,1,0,46.0,471096.0
115,1997,1,1,70.0,386309.0
115,1997,1,2,259.0,735016.0
115,1997,1,3,1.0,421702.0
115,1997,1,4,116.0,365411.0
115,1997,1,5,32.0,74296.0
115,1998,0,0,6.0,455200.0
115,1998,0,1,5.0,380100.0
115,1998,0,2,38.0,757700.0
115,1998,0,3,0.0,395500.0
115,1998,0,4,30.0,482800.0
115,1998,0,5,9.0,145500.0
115,1998,1,0,68.0,473000.0
115,1998,1,1,82.0,390300.0
115,1998,1,2,295.0,746000.0
115,1998,1,3,2.0,413300.0
115,1998,1,4,110.0,364300.0
115,1998,1,5,28.0,77400.0
115,1999,0,0,9.0,453700.0
115,1999,0,1,10.0,385400.0
115,1999,0,2,44.0,766900.0
115,1999,0,3,0.0,385800.0
115,1999,0,4,30.0,483100.0
115,1999,0,5,9.0,151500.0
115,1999,1,0,58.0,471800.0
115,1999,1,1,67.0,395600.0
115,1999,1,2,283.0,756700.0
115,1999,1,3,5.0,403400.0
115,1999,1,4,143.0,364300.0
115,1999,1,5,34.0,80000.0
115,2000,0,0,9.0,450931.0
115,2000,0,1,7.0,392452.0
115,2000,0,2,64.0,775726.0
115,2000,0,3,1.0,373764.0
115,2000,0,4,39.0,484667.0
115,2000,0,5,15.0,156671.0
115,2000,1,0,66.0,469079.0
115,2000,1,1,83.0,403167.0
115,2000,1,2,274.0,767138.0
115,2000,1,3,3.0,390756.0
115,2000,1,4,133.0,365309.0
115,2000,1,5,35.0,82153.0
115,2001,0,0,7.0,448751.0
115,2001,0,1,11.0,396286.0
115,2001,0,2,55.0,779840.0
115,2001,0,3,0.0,364538.0
115,2001,0,4,25.0,483308.0
115,2001,0,5,14.0,158161.0
115,2001,1,0,61.0,467712.0
115,2001,1,1,93.0,406975.0
115,2001,1,2,275.0,767503.0
115,2001,1,3,3.0,380949.0
115,2001,1,4,113.0,364806.0
115,2001,1,5,35.0,81427.0
115,2002,0,0,9.0,443566.0
115,2002,0,1,10.0,405949.0
115,2002,0,2,39.0,782131.0
115,2002,0,3,0.0,351821.0
115,2002,0,4,27.0,488427.0
115,2002,0,5,15.0,163273.0
115,2002,1,0,52.0,461791.0
115,2002,1,1,97.0,418377.0
115,2002,1,2,289.0,770285.0
115,2002,1,3,2.0,368205.0
115,2002,1,4,126.0,370208.0
115,2002,1,5,51.0,83551.0
115,2003,0,0,4.0,437405.0
115,2003,0,1,10.0,417400.0
115,2003,0,2,48.0,780961.0
115,2003,0,3,0.0,339408.0
115,2003,0,4,34.0,496205.0
115,2003,0,5,9.0,167510.0
115,2003,1,0,52.0,455090.0
115,2003,1,1,83.0,430820.0
115,2003,1,2,344.0,769641.0
115,2003,1,3,3.0,355796.0
115,2003,1,4,136.0,378888.0
115,2003,1,5,30.0,84858.0
115,2004,0,0,7.0,429591.0
115,2004,0,1,8.0,428962.0
115,2004,0,2,52.0,779763.0
115,2004,0,3,0.0,327298.0
115,2004,0,4,35.0,504749.0
115,2004,0,5,10.0,172563.0
115,2004,1,0,54.0,447491.0
115,2004,1,1,81.0,442957.0
115,2004,1,2,283.0,769488.0
115,2004,1,3,1.0,343265.0
115,2004,1,4,119.0,388244.0
115,2004,1,5,26.0,86839.0
115,2005,0,0,7.0,421958.0
115,2005,0,1,9.0,438545.0
115,2005,0,2,46.0,777822.0
115,2005,0,3,1.0,315712.0
115,2005,0,4,21.0,514790.0
115,2005,0,5,11.0,176887.0
115,2005,1,0,57.0,440028.0
115,2005,1,1,88.0,453397.0
115,2005,1,2,269.0,769273.0
115,2005,1,3,0.0,330772.0
115,2005,1,4,130.0,399356.0
115,2005,1,5,40.0,88406.0
115,2006,0,0,0.0,415422.0
115,2006,0,1,0.0,445779.0
115,2006,0,2,0.0,774418.0
115,2006,0,3,0.0,303109.0
115,2006,0,4,0.0,527216.0
115,2006,0,5,0.0,180915.0
115,2006,1,0,0.0,433254.0
115,2006,1,1,0.0,461745.0
115,2006,1,2,0.0,767538.0
115,2006,1,3,0.0,317730.0
115,2006,1,4,0.0,412451.0
115,2006,1,5,0.0,89792.0
115,2007,0,0,0.0,408500.0
115,2007,0,1,0.0,450832.0
115,2007,0,2,0.0,771963.0
115,2007,0,3,0.0,290709.0
115,2007,0,4,0.0,540800.0
115,2007,0,5,0.0,184796.0
115,2007,1,0,0.0,425847.0
115,2007,1,1,0.0,468542.0
115,2007,1,2,0.0,767209.0
115,2007,1,3,0.0,305241.0
115,2007,1,4,0.0,426981.0
115,2007,1,5,0.0,91240.0
115,2008,0,0,5.0,400609.0
115,2008,0,1,5.0,453122.0
115,2008,0,2,36.0,771992.0
115,2008,0,3,1.0,279860.0
115,2008,0,4,24.0,554948.0
115,2008,0,5,12.0,188110.0
115,2008,1,0,42.0,417863.0
115,2008,1,1,87.0,472801.0
115,2008,1,2,220.0,769462.0
115,2008,1,3,0.0,293989.0
115,2008,1,4,132.0,441896.0
115,2008,1,5,27.0,92415.0
115,2009,0,0,4.0,391007.0
115,2009,0,1,6.0,453130.0
115,2009,0,2,21.0,774237.0
115,2009,0,3,0.0,271665.0
115,2009,0,4,22.0,569666.0
115,2009,0,5,5.0,190507.0
115,2009,1,0,40.0,408014.0
115,2009,1,1,65.0,473483.0
115,2009,1,2,242.0,774112.0
115,2009,1,3,0.0,285623.0
115,2009,1,4,161.0,457071.0
115,2009,1,5,35.0,93229.0
115,2010,0,0,7.0,378865.0
115,2010,0,1,8.0,451905.0
115,2010,0,2,39.0,776865.0
115,2010,0,3,1.0,266794.0
115,2010,0,4,26.0,585761.0
115,2010,0,5,11.0,192666.0
115,2010,1,0,42.0,395147.0
115,2010,1,1,76.0,472324.0
115,2010,1,2,239.0,779236.0
115,2010,1,3,4.0,280990.0
115,2010,1,4,145.0,472869.0
115,2010,1,5,33.0,94140.0
115,2011,0,0,,362514.0
115,2011,0,1,,436796.0
115,2011,0,2,,768573.0
115,2011,0,3,,265464.0
115,2011,0,4,,601594.0
115,2011,0,5,,195421.0
115,2011,1,0,,377724.0
115,2011,1,1,,459883.0
115,2011,1,2,,776848.0
115,2011,1,3,,280371.0
115,2011,1,4,,491552.0
115,2011,1,5,,95418.0
115,2012,0,0,3.0,350538.0
115,2012,0,1,5.0,432608.0
115,2012,0,2,30.0,771132.0
115,2012,0,3,0.0,263178.0
115,2012,0,4,31.0,617279.0
115,2012,0,5,3.0,197258.0
115,2012,1,0,41.0,365970.0
115,2012,1,1,74.0,454459.0
115,2012,1,2,205.0,782988.0
115,2012,1,3,2.0,277738.0
115,2012,1,4,144.0,507498.0
115,2012,1,5,33.0,96276.0
115,2013,0,0,10.0,339096.0
115,2013,0,1,7.0,426184.0
115,2013,0,2,32.0,775058.0
115,2013,0,3,0.0,262370.0
115,2013,0,4,27.0,631225.0
115,2013,0,5,7.0,199984.0
115,2013,1,0,39.0,354722.0
115,2013,1,1,78.0,447049.0
115,2013,1,2,206.0,789882.0
115,2013,1,3,1.0,276853.0
115,2013,1,4,170.0,522244.0
115,2013,1,5,39.0,97542.0
115,2014,0,0,5.0,327505.0
115,2014,0,1,13.0,419408.0
115,2014,0,2,24.0,780755.0
115,2014,0,3,0.0,263111.0
115,2014,0,4,34.0,642640.0
115,2014,0,5,7.0,203433.0
115,2014,1,0,30.0,342989.0
115,2014,1,1,60.0,439688.0
115,2014,1,2,177.0,797994.0
115,2014,1,3,0.0,277978.0
115,2014,1,4,163.0,535001.0
115,2014,1,5,41.0,99184.0
116,1985,0,0,17.0,147900.0
116,1985,0,1,15.0,161500.0
116,1985,0,2,49.0,253600.0
116,1985,0,3,0.0,144600.0
116,1985,0,4,51.0,184600.0
116,1985,0,5,14.0,58500.0
116,1985,1,0,42.0,148600.0
116,1985,1,1,102.0,168400.0
116,1985,1,2,196.0,260700.0
116,1985,1,3,3.0,153000.0
116,1985,1,4,124.0,129200.0
116,1985,1,5,34.0,28700.0
116,1986,0,0,9.0,147100.0
116,1986,0,1,18.0,161700.0
116,1986,0,2,42.0,256400.0
116,1986,0,3,1.0,145400.0
116,1986,0,4,52.0,187400.0
116,1986,0,5,14.0,59600.0
116,1986,1,0,39.0,148400.0
116,1986,1,1,79.0,167600.0
116,1986,1,2,180.0,264400.0
116,1986,1,3,4.0,153700.0
116,1986,1,4,127.0,132300.0
116,1986,1,5,31.0,29400.0
116,1987,0,0,14.0,147200.0
116,1987,0,1,23.0,160500.0
116,1987,0,2,47.0,259200.0
116,1987,0,3,0.0,145000.0
116,1987,0,4,70.0,189700.0
116,1987,0,5,18.0,61100.0
116,1987,1,0,45.0,148400.0
116,1987,1,1,62.0,165600.0
116,1987,1,2,172.0,268300.0
116,1987,1,3,2.0,153500.0
116,1987,1,4,132.0,135100.0
116,1987,1,5,33.0,30200.0
116,1988,0,0,16.0,146900.0
116,1988,0,1,17.0,159200.0
116,1988,0,2,55.0,261200.0
116,1988,0,3,0.0,143800.0
116,1988,0,4,73.0,191400.0
116,1988,0,5,10.0,62800.0
116,1988,1,0,31.0,148600.0
116,1988,1,1,78.0,162800.0
116,1988,1,2,185.0,270900.0
116,1988,1,3,4.0,152100.0
116,1988,1,4,122.0,137400.0
116,1988,1,5,41.0,30800.0
116,1989,0,0,15.0,146200.0
116,1989,0,1,15.0,157700.0
116,1989,0,2,54.0,263700.0
116,1989,0,3,1.0,142800.0
116,1989,0,4,57.0,193200.0
116,1989,0,5,19.0,63600.0
116,1989,1,0,51.0,148700.0
116,1989,1,1,76.0,160500.0
116,1989,1,2,210.0,274100.0
116,1989,1,3,1.0,150300.0
116,1989,1,4,133.0,139900.0
116,1989,1,5,44.0,30600.0
116,1990,0,0,8.0,145300.0
116,1990,0,1,8.0,157200.0
116,1990,0,2,45.0,267400.0
116,1990,0,3,1.0,140800.0
116,1990,0,4,45.0,196900.0
116,1990,0,5,23.0,62900.0
116,1990,1,0,28.0,148400.0
116,1990,1,1,67.0,159000.0
116,1990,1,2,173.0,277800.0
116,1990,1,3,1.0,148700.0
116,1990,1,4,116.0,144100.0
116,1990,1,5,38.0,29900.0
116,1991,0,0,9.0,144100.0
116,1991,0,1,8.0,155900.0
116,1991,0,2,56.0,270900.0
116,1991,0,3,2.0,137900.0
116,1991,0,4,55.0,202200.0
116,1991,0,5,15.0,60700.0
116,1991,1,0,39.0,147800.0
116,1991,1,1,69.0,156900.0
116,1991,1,2,212.0,281600.0
116,1991,1,3,3.0,145600.0
116,1991,1,4,132.0,149500.0
116,1991,1,5,46.0,28400.0
116,1992,0,0,10.0,142900.0
116,1992,0,1,16.0,154400.0
116,1992,0,2,37.0,274100.0
116,1992,0,3,0.0,135700.0
116,1992,0,4,58.0,207400.0
116,1992,0,5,27.0,58400.0
116,1992,1,0,42.0,147900.0
116,1992,1,1,73.0,154400.0
116,1992,1,2,169.0,283400.0
116,1992,1,3,3.0,142900.0
116,1992,1,4,126.0,154300.0
116,1992,1,5,26.0,26700.0
116,1993,0,0,12.0,142700.0
116,1993,0,1,19.0,153000.0
116,1993,0,2,33.0,276200.0
116,1993,0,3,0.0,133300.0
116,1993,0,4,52.0,211800.0
116,1993,0,5,17.0,56500.0
116,1993,1,0,54.0,148700.0
116,1993,1,1,68.0,152400.0
116,1993,1,2,186.0,285000.0
116,1993,1,3,5.0,140100.0
116,1993,1,4,134.0,158400.0
116,1993,1,5,34.0,25400.0
116,1994,0,0,8.0,143300.0
116,1994,0,1,15.0,151600.0
116,1994,0,2,48.0,278900.0
116,1994,0,3,1.0,129900.0
116,1994,0,4,56.0,214400.0
116,1994,0,5,13.0,57100.0
116,1994,1,0,43.0,150100.0
116,1994,1,1,72.0,150600.0
116,1994,1,2,189.0,287400.0
116,1994,1,3,2.0,136200.0
116,1994,1,4,143.0,162200.0
116,1994,1,5,31.0,25300.0
116,1995,0,0,6.0,144100.0
116,1995,0,1,16.0,149200.0
116,1995,0,2,43.0,280800.0
116,1995,0,3,1.0,125500.0
116,1995,0,4,47.0,215700.0
116,1995,0,5,16.0,58600.0
116,1995,1,0,51.0,151300.0
116,1995,1,1,54.0,148100.0
116,1995,1,2,174.0,287800.0
116,1995,1,3,3.0,131800.0
116,1995,1,4,126.0,165300.0
116,1995,1,5,27.0,25800.0
116,1996,0,0,9.0,145000.0
116,1996,0,1,10.0,149400.0
116,1996,0,2,54.0,278800.0
116,1996,0,3,2.0,125100.0
116,1996,0,4,51.0,216400.0
116,1996,0,5,16.0,59800.0
116,1996,1,0,33.0,152900.0
116,1996,1,1,68.0,151900.0
116,1996,1,2,178.0,290500.0
116,1996,1,3,2.0,131300.0
116,1996,1,4,154.0,165900.0
116,1996,1,5,30.0,26100.0
116,1997,0,0,5.0,144100.0
116,1997,0,1,9.0,146300.0
116,1997,0,2,54.0,285000.0
116,1997,0,3,1.0,119100.0
116,1997,0,4,35.0,217100.0
116,1997,0,5,16.0,62400.0
116,1997,1,0,40.0,151500.0
116,1997,1,1,69.0,145900.0
116,1997,1,2,192.0,290500.0
116,1997,1,3,3.0,125000.0
116,1997,1,4,138.0,170200.0
116,1997,1,5,31.0,26800.0
116,1998,0,0,13.0,143000.0
116,1998,0,1,18.0,144800.0
116,1998,0,2,42.0,286600.0
116,1998,0,3,1.0,115200.0
116,1998,0,4,42.0,217500.0
116,1998,0,5,19.0,65300.0
116,1998,1,0,59.0,150100.0
116,1998,1,1,49.0,144900.0
116,1998,1,2,200.0,291100.0
116,1998,1,3,4.0,121200.0
116,1998,1,4,136.0,172800.0
116,1998,1,5,29.0,27800.0
116,1999,0,0,10.0,142100.0
116,1999,0,1,11.0,144100.0
116,1999,0,2,49.0,289200.0
116,1999,0,3,0.0,112100.0
116,1999,0,4,54.0,218200.0
116,1999,0,5,13.0,68600.0
116,1999,1,0,35.0,149200.0
116,1999,1,1,64.0,144800.0
116,1999,1,2,184.0,293300.0
116,1999,1,3,4.0,117800.0
116,1999,1,4,135.0,176200.0
116,1999,1,5,31.0,28800.0
116,2000,0,0,13.0,140949.0
116,2000,0,1,11.0,143055.0
116,2000,0,2,48.0,294792.0
116,2000,0,3,0.0,108736.0
116,2000,0,4,64.0,216222.0
116,2000,0,5,19.0,71649.0
116,2000,1,0,33.0,147767.0
116,2000,1,1,53.0,144619.0
116,2000,1,2,180.0,297696.0
116,2000,1,3,1.0,114436.0
116,2000,1,4,130.0,176802.0
116,2000,1,5,36.0,29760.0
116,2001,0,0,10.0,138713.0
116,2001,0,1,6.0,143357.0
116,2001,0,2,40.0,297875.0
116,2001,0,3,0.0,106887.0
116,2001,0,4,43.0,211919.0
116,2001,0,5,23.0,75594.0
116,2001,1,0,36.0,146961.0
116,2001,1,1,65.0,150012.0
116,2001,1,2,177.0,311844.0
116,2001,1,3,2.0,112524.0
116,2001,1,4,134.0,174548.0
116,2001,1,5,45.0,31096.0
116,2002,0,0,3.0,136783.0
116,2002,0,1,8.0,142886.0
116,2002,0,2,42.0,300471.0
116,2002,0,3,1.0,103743.0
116,2002,0,4,34.0,213137.0
116,2002,0,5,19.0,79266.0
116,2002,1,0,25.0,144651.0
116,2002,1,1,46.0,150164.0
116,2002,1,2,191.0,314479.0
116,2002,1,3,0.0,109483.0
116,2002,1,4,136.0,178262.0
116,2002,1,5,35.0,32799.0
116,2003,0,0,9.0,135063.0
116,2003,0,1,7.0,142434.0
116,2003,0,2,36.0,302356.0
116,2003,0,3,0.0,100001.0
116,2003,0,4,47.0,214044.0
116,2003,0,5,23.0,82323.0
116,2003,1,0,35.0,142836.0
116,2003,1,1,46.0,151181.0
116,2003,1,2,184.0,315456.0
116,2003,1,3,1.0,105663.0
116,2003,1,4,134.0,181492.0
116,2003,1,5,40.0,34740.0
116,2004,0,0,12.0,132163.0
116,2004,0,1,9.0,143419.0
116,2004,0,2,46.0,302844.0
